Year_x,College Code_x,College Name_x,Branch Code_x,Branch Name_x,OC_x,BC_x,BCM_x,MBC_x,SC_x,SCA_x,ST_x,OCRank_x,BCRank_x,BCMRank_x,MBCRank_x,SCRank_x,SCARank_x,STRank_x,Year_y,College Code_y,College Name_y,Branch Code_y,Branch Name_y,OC_y,BC_y,BCM_y,MBC_y,SC_y,SCA_y,ST_y,OCRank_y,BCRank_y,BCMRank_y,MBCRank_y,SCRank_y,SCARank_y,STRank_y
2017,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EC,9,166.75,157.25,146.5,138,121.5,134905,134905,54834,68876,83987,94623,112834,134905,134905,2018,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EC,9,77.5,134905,134905,134905,134905,134905,134905,103440,134905,134905,134905,134905,134905,134905
2017,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",ME,15,165.25,154.5,119.25,152.75,79,134905,134905,57045,72763,114985,75413,134816,134905,134905,2018,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",ME,15,101.5,134905,134905,134905,134905,134905,134905,94002,134905,134905,134905,134905,134905,134905
2017,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",IT,33,161.75,154.75,134905,137.25,91,134905,134905,62152,72283,134905,95872,132829,134905,134905,2018,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",IT,33,136.25,97,120.75,132.25,114.75,134905,134905,66406,96693,80031,70125,84630,134905,134905
2017,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CE,3,155,134905,134905,134905,134905,134905,134905,71879,134905,134905,134905,134905,134905,134905,2018,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CE,3,157,134905,134905,134905,134905,134905,134905,47037,134905,134905,134905,134905,134905,134905
2017,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CS,5,91.75,134905,134905,134905,134905,134905,134905,132630,134905,134905,134905,134905,134905,134905,2018,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",CS,5,92,134905,134905,134905,134905,134905,134905,99259,134905,134905,134905,134905,134905,134905
2017,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",EC,9,103,134905,134905,134905,134905,134905,134905,127313,134905,134905,134905,134905,134905,134905,2018,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",EC,9,99.75,134905,134905,134905,134905,134905,134905,95052,134905,134905,134905,134905,134905,134905
2017,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",ME,15,89.25,134905,134905,134905,134905,134905,134905,133374,134905,134905,134905,134905,134905,134905,2018,1141,"R.V.S. PADHMAVATHY COLLEGE OF ENGINEERING & TECHNOLOGY,RVS NAGAR,THIRUVALLUR DIST, PIN - 601202.",ME,15,92,134905,134905,134905,134905,134905,134905,99273.5,134905,134905,134905,134905,134905,134905
2017,1143,"KUMARAN INSTITUTE OF TECHNOLOGY,NEAR NANDIAMBAKKAM RAILWAY STATION, NANDIABAKKAM,THIRUVALLUR DIST, PIN - 600120.",CS,5,154,134905,134905,134905,134905,134905,134905,73423,134905,134905,134905,134905,134905,134905,2018,1143,"KUMARAN INSTITUTE OF TECHNOLOGY,NEAR NANDIAMBAKKAM RAILWAY STATION, NANDIABAKKAM,THIRUVALLUR DIST, PIN - 600120.",CS,5,130.5,134905,134905,134905,134905,134905,134905,71785,134905,134905,134905,134905,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CE,3,174.75,173,174,166.25,145.75,134905,134905,42404,45157,43668,55759,84851,134905,134905,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CE,3,119.75,110.5,134905,78.25,134905,134905,134905,80783,87998,134905,103314,134905,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CS,5,188,185,181.25,178.5,141.25,113.5,134905,20381,25582,31995,36505,90684,120156,134905,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",CS,5,178,171.5,152,163.5,117,134905,134905,25118,32432,51832,40517,82847,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EE,7,183,179.25,173,170.5,142,142.25,134905,29247,35185,45144,49085,89592,89300,134905,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EE,7,88.75,134905,134905,134905,134905,134905,134905,100502,134905,134905,134905,134905,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EC,9,189.75,186.75,175.75,180,164.5,134905,134905,17246,22664,40917,34195,58422,134905,134905,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EC,9,170.25,147.5,127.75,135.75,89.75,134905,134905,33677,56217,74099,67055,100136,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",ME,15,183,179,176.5,172.5,144.75,134905,136.25,28842,35803,39835,46135,86142,134905,96969,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",ME,15,144.25,86.25,121.75,103,79,134905,134905,59217,101391,79111,93055,103185,134905,134905
2017,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IT,33,183.5,181.25,167.75,173.5,137.5,156,134905,28382,32044,53329,44585,95445,70535,134905,2018,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IT,33,163.5,152.75,144.75,126.5,89.5,134905,134905,40628,51203,58639,75225,100274,134905,134905
2017,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",EC,9,101,134905,134905,134905,134905,134905,134905,128398,134905,134905,134905,134905,134905,134905,2018,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",EC,9,81.75,134905,134905,134905,134905,134905,134905,102580,134905,134905,134905,134905,134905,134905
2017,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,15,85.25,134905,134905,134905,134905,134905,134905,134193,134905,134905,134905,134905,134905,134905,2018,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,15,110.5,134905,134905,134905,134905,134905,134905,88025,134905,134905,134905,134905,134905,134905
2017,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,15,85.25,134905,134905,134905,134905,134905,134905,134193,134905,134905,134905,134905,134905,134905,2018,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,15,110.5,134905,134905,134905,134905,134905,134905,88025,134905,134905,134905,134905,134905,134905
2017,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CE,3,128.5,134905,134905,134905,134905,134905,134905,105796,134905,134905,134905,134905,134905,134905,2018,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CE,3,128.25,134905,134905,134905,134905,134905,134905,73539,134905,134905,134905,134905,134905,134905
2017,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CS,5,90.5,134905,134905,134905,134905,134905,134905,132953,134905,134905,134905,134905,134905,134905,2018,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CS,5,98.25,134905,134905,134905,134905,134905,134905,95921,134905,134905,134905,134905,134905,134905
2017,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",ME,15,84.25,134905,134905,134905,134905,134905,134905,134326,134905,134905,134905,134905,134905,134905,2018,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",ME,15,88.5,134905,134905,134905,134905,134905,134905,100612,134905,134905,134905,134905,134905,134905
2017,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",CS,5,95,134905,134905,134905,134905,134905,134905,131447,134905,134905,134905,134905,134905,134905,2018,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",CS,5,78.25,134905,134905,134905,134905,134905,134905,103332,134905,134905,134905,134905,134905,134905
2017,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",EC,9,86,134905,134905,134905,134905,134905,134905,134050,134905,134905,134905,134905,134905,134905,2018,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",EC,9,88.5,134905,134905,134905,134905,134905,134905,100586,134905,134905,134905,134905,134905,134905
2017,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",ME,15,95.75,134905,134905,134905,134905,134905,134905,131065,134905,134905,134905,134905,134905,134905,2018,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",ME,15,77.75,134905,134905,134905,134905,134905,134905,103426,134905,134905,134905,134905,134905,134905
2017,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",ME,15,95.75,134905,134905,134905,134905,134905,134905,131065,134905,134905,134905,134905,134905,134905,2018,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",ME,15,77.75,134905,134905,134905,134905,134905,134905,103426,134905,134905,134905,134905,134905,134905
2017,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",IT,33,111.75,134905,134905,134905,134905,134905,134905,121497,134905,134905,134905,134905,134905,134905,2018,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",IT,33,106.25,98,134905,134905,89.75,134905,134905,90940,95989,134905,134905,100211,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",CE,3,95.5,134905,134905,134905,134905,134905,134905,131187,134905,134905,134905,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",CE,3,82.5,134905,134905,134905,134905,134905,134905,102420,134905,134905,134905,134905,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",CS,5,133.5,100.25,101,109,134905,134905,134905,100277,128774,128424,123395,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",CS,5,118.75,87.75,134905,79.5,81,134905,94,81436,100837,134905,103094,102750,134905,98232
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EE,7,130.5,90.25,134905,81.5,134905,134905,134905,103571,133064,134905,134621,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EE,7,77.75,134905,134905,134905,134905,134905,134905,103413,134905,134905,134905,134905,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EE,7,130.5,90.25,134905,81.5,134905,134905,134905,103571,133064,134905,134621,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EE,7,77.75,134905,134905,134905,134905,134905,134905,103413,134905,134905,134905,134905,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EC,9,142,92,104.5,93.75,134905,134905,134905,89811,132500,126409,131866,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",EC,9,84.25,134905,134905,134905,134905,134905,134905,101958.5,134905,134905,134905,134905,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",ME,15,139.75,102,102.25,91.25,103,134905,134905,92493,127836,127674,132745,127265,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",ME,15,100,87.5,134905,134905,80.5,134905,134905,94856,100941,134905,134905,102835,134905,134905
2017,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",IT,33,128.25,86.5,94,94.5,134905,134905,134905,106016,133974,131801,131625,134905,134905,134905,2018,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",IT,33,121,104.75,134905,93.5,87.25,134905,134905,79675,91929,134905,98472,101034,134905,134905
2017,1205,"LORD VENKATESHWARAA ENGINEERING COLLEGE,WALAJABAD VIA,KANCHEEPURAM DIST, PIN - 631605.",EC,9,130.75,134905,134905,134905,134905,134905,134905,103499,134905,134905,134905,134905,134905,134905,2018,1205,"LORD VENKATESHWARAA ENGINEERING COLLEGE,WALAJABAD VIA,KANCHEEPURAM DIST, PIN - 631605.",EC,9,150.5,134905,134905,134905,134905,134905,134905,53401,134905,134905,134905,134905,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",CS,5,150.75,133,91,113.75,81.75,134905,134905,78117,100894,132849,119929,134590,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",CS,5,111,93.5,134905,100,82.25,134905,134905,87618.5,98548,134905,94862,102486,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",EE,7,136.25,113,134905,113,102,134905,134905,96967,120459,134905,120509,127897,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",EE,7,133.5,134905,134905,134905,134905,134905,134905,68974,134905,134905,134905,134905,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",EC,9,147,127.75,121.25,100.75,89.25,134905,134905,83273,106501,113040,128584,133336,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",EC,9,101.5,134905,134905,134905,134905,134905,134905,94102,134905,134905,134905,134905,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",ME,15,143.75,126.75,107.25,118.75,84.5,134905,134905,87425,107625,124707,115439.5,134303,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",ME,15,80.5,134905,134905,134905,134905,134905,134905,102883,134905,134905,134905,134905,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",IT,33,123.75,95,134905,104.25,106,134905,134905,110634,131376,134905,126452,125437,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",IT,33,97.75,134905,134905,134905,134905,134905,134905,96256,134905,134905,134905,134905,134905,134905
2017,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",IT,33,123.75,95,134905,104.25,106,134905,134905,110634,131376,134905,126452,125437,134905,134905,2018,1206,"JEPPIAAR MAAMALLAN ENGINEERING COLLEGE,JEPPIAAR MAAMALLAN NAGAR,,KANCHEEPURAM DIST, PIN - 602108.",IT,33,97.75,134905,134905,134905,134905,134905,134905,96256,134905,134905,134905,134905,134905,134905
2017,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",CS,5,97.25,87,134905,134905,96.5,134905,134905,130411,133894,134905,134905,130739,134905,134905,2018,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",CS,5,79,134905,134905,134905,134905,134905,134905,103193,134905,134905,134905,134905,134905,134905
2017,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",EC,9,104.5,91.25,134905,87.5,134905,134905,134905,126333,132736,134905,133813,134905,134905,134905,2018,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",EC,9,85.5,134905,134905,134905,134905,134905,134905,101626,134905,134905,134905,134905,134905,134905
2017,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",ME,15,122.75,87.25,134905,86.5,134905,134905,134905,111706,133848,134905,133960,134905,134905,134905,2018,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",ME,15,101.5,134905,134905,134905,134905,134905,134905,94026,134905,134905,134905,134905,134905,134905
2017,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",IT,33,109.75,94.5,91.25,83.25,134905,134905,134905,122848,131580,132768,134447,134905,134905,134905,2018,1207,"KINGS ENGINEERING COLLEGE,CHENNAI - BANGALORE HIGHWAYS, OPP. HYUNDAI MOTORS,KANCHEEPURAM DIST, PIN - 602117.",IT,33,87.25,134905,134905,134905,134905,134905,134905,101045,134905,134905,134905,134905,134905,134905
2017,1208,"KANCHI PALLAVAN ENGINEERING COLLEGE,IYYENGARKULAM (POST) , KOLIVAKKAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",CS,5,96.5,134905,134905,134905,134905,134905,134905,130750,134905,134905,134905,134905,134905,134905,2018,1208,"KANCHI PALLAVAN ENGINEERING COLLEGE,IYYENGARKULAM (POST) , KOLIVAKKAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",CS,5,116,134905,134905,134905,134905,134905,134905,83747,134905,134905,134905,134905,134905,134905
2017,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",EC,9,92,134905,134905,134905,134905,134905,134905,132505,134905,134905,134905,134905,134905,134905,2018,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",EC,9,104.25,134905,134905,134905,134905,134905,134905,92318,134905,134905,134905,134905,134905,134905
2017,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",ME,15,92.75,134905,134905,134905,134905,134905,134905,132238,134905,134905,134905,134905,134905,134905,2018,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",ME,15,102.25,134905,134905,134905,134905,134905,134905,93539,134905,134905,134905,134905,134905,134905
2017,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",IT,33,113.75,134905,134905,134905,134905,134905,134905,119872,134905,134905,134905,134905,134905,134905,2018,1209,"PALLAVAN COLLEGE OF ENGINEERING,THIMMASAMUDRAM (POST) , THIMMASAMUDRAM (VILLAGE),KANCHEEPURAM DIST, PIN - 631502.",IT,33,101.5,134905,134905,134905,134905,134905,134905,94033,134905,134905,134905,134905,134905,134905
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",CE,3,184,176.75,163.5,170.75,148.25,134905,134905,27172,39285,59584,48624,81699,134905,134905,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",CE,3,127,99,118.5,89.75,83,134905,134905,74627,95478,81789,100171,102293,134905,134905
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",CS,5,190.5,189,177.75,183.75,147,106.75,110,15777,18713,37664,27984,83298,124962,122761,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",CS,5,186.5,181.5,172.25,173,124,103.75,134905,15077,21228,31708,30852,77298,92653,134905
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EE,7,190,187.5,173.5,184,156,126.75,151,17004,21321,44616,27391,70644,107630,77692,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EE,7,174.75,164.25,134,151,104.25,156.5,134905,28781,39899,68452,52830,92332.5,47634,134905
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EC,9,192.75,190.5,185.5,187,168.25,129,137.25,11394,15443,24855,22408,52502,105212,95685,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EC,9,185.5,177.75,174.5,174.25,137.25,132,106,16168,25557,29183,29559,65689,70234,91079
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",ME,15,190,187,181.75,183.25,156.5,120.5,126,16530,22388,30936,28722,69722,113793,108314,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",ME,15,174,161.5,150,155,100.25,134905,116.5,29795,42439,53895,49022,94785,134905,83318
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",IT,33,185.25,183,167.5,176.5,135.25,134905,91.5,25299,28858,53882,39674,98199,134905,132693,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",IT,33,180.25,174.75,158.5,167.75,107.25,136.5,110.5,22740,28788,45450,36261,90243,66262,88042.5
2017,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EI,35,181.5,177.75,162.5,166.5,128.5,134905,134905,31660,37684,61223.5,55275,105849,134905,134905,2018,1210,"PANIMALAR ENGINEERING COLLEGE,BANGALORE TRUNK ROAD,,THIRUVALLUR DIST, PIN - 600123.",EI,35,140.75,98.25,139.5,107.75,146.75,134905,134905,62486,95979,63713.5,90036,56874,134905,134905
